Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740726856,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726856,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,7.88%,"97.94MiB / 15.48GiB",0.62%,"31MB / 34.5MB","0B / 0B",39
1740726856,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,24.17%,"2.733GiB / 15.48GiB",17.66%,"99.2MB / 20.3MB","0B / 0B",1430
1740726856,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,91.89%,"64.07MiB / 256MiB",25.03%,"15.9MB / 11.2MB","0B / 0B",38
1740726856,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.45%,"885.6MiB / 15.48GiB",5.59%,"5.32MB / 83.2MB","0B / 0B",239
1740726867,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726867,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,9.16%,"98.11MiB / 15.48GiB",0.62%,"35.3MB / 39.3MB","0B / 0B",39
1740726867,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,51.47%,"2.925GiB / 15.48GiB",18.90%,"101MB / 22.8MB","0B / 0B",1430
1740726867,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,107.72%,"68.15MiB / 256MiB",26.62%,"18.2MB / 12.8MB","0B / 0B",40
1740726867,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.54%,"888.3MiB / 15.48GiB",5.60%,"5.47MB / 83.3MB","0B / 0B",239
1740726880,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726880,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,9.16%,"98.55MiB / 15.48GiB",0.62%,"39.9MB / 44.5MB","0B / 0B",39
1740726880,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,35.44%,"3.066GiB / 15.48GiB",19.81%,"104MB / 25.5MB","0B / 0B",1430
1740726880,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,106.68%,"77.03MiB / 256MiB",30.09%,"20.7MB / 14.6MB","0B / 0B",41
1740726880,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.45%,"872.3MiB / 15.48GiB",5.50%,"5.64MB / 83.3MB","0B / 0B",239
1740726892,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
